"Date","Diesel","Gasoline","Crude","Miles"
1994-04-01 12:00:00,1.107,1.027,16.42,195407
1994-05-01 12:00:00,1.09925423728814,1.04629016949153,17.8778711864407,206594
1994-06-01 12:00:00,1.09852837837838,1.07362972972973,18.9827297297297,207280
1994-07-01 12:00:00,1.10252021563342,1.09854716981132,19.5275202156334,214778
1994-08-01 12:00:00,1.11094093959732,1.14259731543624,18.1826308724832,215045
1994-09-01 12:00:00,1.10993975903614,1.12868540829987,17.2163989290495,200511
1994-10-01 12:00:00,1.10623946488294,1.09835183946488,17.4710903010033,202864
1994-11-01 12:00:00,1.11362324649299,1.10180761523046,17.7923714094856,190074
1994-12-01 12:00:00,1.0958997995992,1.1116539746159,16.8963527054108,193087
1995-01-01 12:00:00,1.07681437125749,1.10819693945442,17.6919228210246,193838
1995-02-01 12:00:00,1.06276474486415,1.0940225314778,18.1392842942346,171053
1995-03-01 12:00:00,1.05925495376486,1.08943593130779,18.0501717305152,201227
1995-04-01 12:00:00,1.07129427254773,1.12272416063199,19.3104674127716,198213
1995-05-01 12:00:00,1.0904888304862,1.18636662286465,19.1174507227332,212586
1995-06-01 12:00:00,1.08254426229508,1.19756459016393,17.8329836065574,211370
1995-07-01 12:00:00,1.0632131147541,1.16083540983607,16.7504393442623,217188
1995-08-01 12:00:00,1.06525179856115,1.12791366906475,17.3717985611511,219216
1995-09-01 12:00:00,1.07663577023499,1.1141592689295,17.5398302872063,203866
1995-10-01 12:00:00,1.06929733246584,1.08751854261548,16.7155627846454,206745
1995-11-01 12:00:00,1.07479166666667,1.06423567708333,17.2638411458333,194131
1995-12-01 12:00:00,1.08509446254072,1.07357133550489,18.2737589576547,193341
1996-01-01 12:00:00,1.09308937823834,1.08545207253886,18.0049481865285,183465
1996-02-01 12:00:00,1.08956100710136,1.08099677211104,18.1656939961265,176562
1996-03-01 12:00:00,1.11993705844573,1.11993705844573,20.1929479768786,204172
1996-04-01 12:00:00,1.20239923224568,1.20239923224568,22.1618682021753,205253
1996-05-01 12:00:00,1.19821328224776,1.24621711366539,19.9262962962963,218676
1996-06-01 12:00:00,1.12972176132738,1.22284620293555,19.2080918953414,215551
1996-07-01 12:00:00,1.10409171974522,1.19422165605096,19.9975796178344,225109
1996-08-01 12:00:00,1.12541258741259,1.17226573426573,20.5216783216783,229050
1996-09-01 12:00:00,1.18162864385298,1.16481495564005,22.3902281368821,207604
1996-10-01 12:00:00,1.23190271636134,1.16299810486418,23.1668477574226,215654
1996-11-01 12:00:00,1.22957250945776,1.18775031525851,22.0356494325347,199643
1996-12-01 12:00:00,1.21656116015132,1.19146784363178,23.4483102143758,201462
1997-01-01 12:00:00,1.1960615964802,1.18864990571967,23.2819736015085,190126
1997-02-01 12:00:00,1.18215538847118,1.17846115288221,20.4845363408521,183950
1997-03-01 12:00:00,1.13221625,1.15248375,19.3186125,211952
1997-04-01 12:00:00,1.11516104868914,1.14460424469413,18.1259675405743,211290
1997-05-01 12:00:00,1.10112679575265,1.14623985009369,19.1684447220487,226082
1997-06-01 12:00:00,1.07860386774797,1.14205115408609,17.710068621335,222254
1997-07-01 12:00:00,1.0570554517134,1.12042367601246,18.0553520249221,236713
1997-08-01 12:00:00,1.06791666666667,1.16233333333333,18.2875,233496
1997-09-01 12:00:00,1.06069478908189,1.16676426799007,18.1049627791563,213547
1997-10-01 12:00:00,1.07904826732673,1.13286386138614,19.4557054455446,221219
1997-11-01 12:00:00,1.0879306501548,1.10983529411765,18.4272817337461,202422
1997-12-01 12:00:00,1.06552014879107,1.07557222566646,16.7504153750775,207322
1998-01-01 12:00:00,1.02158415841584,1.0325297029703,15.2507920792079,196870
1998-02-01 12:00:00,0.986915379864114,0.997840642371834,14.6216429894997,187167
1998-03-01 12:00:00,0.966006165228113,0.966914919852035,13.7403699136868,214222
1998-04-01 12:00:00,0.967851076923077,0.976921846153846,13.9236307692308,217921
1998-05-01 12:00:00,0.967878378378378,1.00047297297297,13.4995945945946,227899
1998-06-01 12:00:00,0.941370552147239,0.997436809815951,12.4069202453988,228733
1998-07-01 12:00:00,0.929378676470588,0.988085784313726,12.7981495098039,239944
1998-08-01 12:00:00,0.908395348837209,0.960716034271726,12.1510281517748,237143
1998-09-01 12:00:00,0.922601466992665,0.945125916870416,13.5416992665037,219461
1998-10-01 12:00:00,0.933832926829268,0.951808536585366,12.9963658536585,228523
1998-11-01 12:00:00,0.918553658536585,0.931136585365854,11.6841463414634,211178
1998-12-01 12:00:00,0.875046979865772,0.887637583892617,10.2073825503356,216303
1999-01-01 12:00:00,0.867533779671333,0.87919659160073,11.2321850273889,193581
1999-02-01 12:00:00,0.859310638297872,0.861998784194529,10.7615440729483,191485
1999-03-01 12:00:00,0.890653333333333,0.912986666666667,13.1141333333333,220763
1999-04-01 12:00:00,0.956947051744886,1.03854031287605,15.3519494584838,220996
1999-05-01 12:00:00,0.951625752105897,1.03854031287605,15.7155716004813,230786
1999-06-01 12:00:00,0.952512635379062,1.02346329723225,15.8929482551143,235970
1999-07-01 12:00:00,0.992098380323935,1.0584151169766,17.7728854229154,243116
1999-08-01 12:00:00,1.03382884500299,1.11145421903052,18.7712268102932,241503
1999-09-01 12:00:00,1.06665276950566,1.13688505062537,20.8941036331149,224306
1999-10-01 12:00:00,1.07614268727705,1.12609393579073,19.8841022592152,233631
1999-11-01 12:00:00,1.1061568627451,1.13155555555556,21.8954248366013,221856
1999-12-01 12:00:00,1.13155555555556,1.1499477124183,22.8588235294118,221465
